language,protocol,scenario,response_time_ms,response_size_bytes,status
Python,GraphQL,Simple_Fetch,3.2856140005605994,70,200
JS,REST,Complex_Fetch,2.2009829999660724,740,200
JS,GraphQL,Complex_Fetch,2.7975000002697925,567,200
Python,REST,Complex_Fetch,3.7802000006195158,741,200
Python,GraphQL,Complex_Fetch,61.749655999847164,896,200
JS,REST,Simple_Fetch,1.8239760001961258,2075,200
JS,GraphQL,Simple_Fetch,1.4806330000283197,67,200
Python,REST,Simple_Fetch,3.3204990004378487,2076,200
Python,GraphQL,Simple_Fetch,2.7562719997149543,73,200
JS,REST,Complex_Fetch,2.326056999663706,2075,200
JS,GraphQL,Complex_Fetch,2.4016580000534304,1677,200
Python,REST,Complex_Fetch,3.5150739995515323,2076,200
Python,GraphQL,Complex_Fetch,61.102012999981525,906,200
JS,REST,Simple_Fetch,2.384837000136031,457,200
JS,GraphQL,Simple_Fetch,1.7646650003371178,79,200
Python,REST,Simple_Fetch,3.806599999734317,458,200
Python,GraphQL,Simple_Fetch,3.2364919998144615,78,200
JS,REST,Complex_Fetch,1.4760840003873454,457,200
JS,GraphQL,Complex_Fetch,1.8547640001997934,345,200
Python,REST,Complex_Fetch,3.642022000349243,458,200
Python,GraphQL,Complex_Fetch,60.45386999994662,313,200
JS,REST,Simple_Fetch,1.4822160001131124,2648,200
JS,GraphQL,Simple_Fetch,1.3876990005883272,75,200
Python,REST,Simple_Fetch,3.756635999707214,2649,200
Python,GraphQL,Simple_Fetch,3.2476429996677325,78,200
JS,REST,Complex_Fetch,1.4997190000940464,2648,200
JS,GraphQL,Complex_Fetch,1.9733259996428387,2151,200
Python,REST,Complex_Fetch,3.449722000368638,2649,200
Python,GraphQL,Complex_Fetch,60.97095799941599,302,200
JS,REST,Simple_Fetch,1.5202980002868571,1792,200
JS,GraphQL,Simple_Fetch,1.5575380002701422,73,200
Python,REST,Simple_Fetch,3.374691000317398,1793,200
Python,GraphQL,Simple_Fetch,2.801437000016449,73,200
JS,REST,Complex_Fetch,1.3989810004204628,1792,200
JS,GraphQL,Complex_Fetch,1.9618950000221957,1471,200
Python,REST,Complex_Fetch,3.4488599994801916,1793,200
Python,GraphQL,Complex_Fetch,60.732380999979796,1987,200
JS,REST,Simple_Fetch,1.8487130000721663,1837,200
JS,GraphQL,Simple_Fetch,1.353073999780463,75,200
Python,REST,Simple_Fetch,3.626402000008966,1838,200
Python,GraphQL,Simple_Fetch,4.0537929999118205,72,200
JS,REST,Complex_Fetch,1.285206999455113,1837,200
JS,GraphQL,Complex_Fetch,2.1727989997089026,1476,200
Python,REST,Complex_Fetch,3.668861000733159,1838,200
Python,GraphQL,Complex_Fetch,77.18576799925359,1937,200
JS,REST,Simple_Fetch,2.063746000203537,2506,200
JS,GraphQL,Simple_Fetch,2.512215000024298,69,200
Python,REST,Simple_Fetch,3.630879999946046,2507,200
Python,GraphQL,Simple_Fetch,3.229047999411705,83,200
JS,REST,Complex_Fetch,1.6982509996523731,2506,200
JS,GraphQL,Complex_Fetch,2.3767210004734807,2049,200
Python,REST,Complex_Fetch,3.561941000043589,2507,200
Python,GraphQL,Complex_Fetch,61.561142999380536,2339,200
JS,REST,Simple_Fetch,1.7697049997877912,156,200
JS,GraphQL,Simple_Fetch,2.4631230007798877,77,200
Python,REST,Simple_Fetch,3.7803909999638563,157,200
Python,GraphQL,Simple_Fetch,2.878971999962232,73,200
JS,REST,Complex_Fetch,1.2881630000265432,156,200
JS,GraphQL,Complex_Fetch,1.7940099996849312,88,200
Python,REST,Complex_Fetch,3.4995839996554423,157,200
Python,GraphQL,Complex_Fetch,61.103025000193156,556,200
JS,REST,Simple_Fetch,1.8353969999225228,2113,200
JS,GraphQL,Simple_Fetch,3.5190620001230855,77,200
Python,REST,Simple_Fetch,3.936854000130552,2114,200
Python,GraphQL,Simple_Fetch,3.388936999726866,75,200
JS,REST,Complex_Fetch,2.0544480003081844,2113,200
JS,GraphQL,Complex_Fetch,2.815452999129775,1715,200
Python,REST,Complex_Fetch,3.597568999794021,2114,200
Python,GraphQL,Complex_Fetch,61.053262000314135,1868,200
JS,REST,Simple_Fetch,1.9408150001254398,2122,200
JS,GraphQL,Simple_Fetch,1.5513859998463886,76,200
Python,REST,Simple_Fetch,3.6982569999963744,2123,200
Python,GraphQL,Simple_Fetch,2.8991600001972984,76,200
JS,REST,Complex_Fetch,1.7139199999292032,2122,200
JS,GraphQL,Complex_Fetch,1.902734000395867,1715,200
Python,REST,Complex_Fetch,3.4350940004514996,2123,200
Python,GraphQL,Complex_Fetch,60.32550899999478,1405,200
JS,REST,Simple_Fetch,1.328778999777569,1260,200
JS,GraphQL,Simple_Fetch,1.0498669998924015,73,200
Python,REST,Simple_Fetch,4.02076099999249,1261,200
Python,GraphQL,Simple_Fetch,3.0972620006650686,76,200
JS,REST,Complex_Fetch,1.441520000298624,1260,200
JS,GraphQL,Complex_Fetch,1.7548770001667435,997,200
Python,REST,Complex_Fetch,3.1379169995489065,1261,200
Python,GraphQL,Complex_Fetch,58.81972899987886,1049,200
JS,REST,Simple_Fetch,1.4685910000480362,1919,200
JS,GraphQL,Simple_Fetch,1.2393509996400098,73,200
Python,REST,Simple_Fetch,3.2912039996517706,1920,200
Python,GraphQL,Simple_Fetch,2.888080000047921,74,200
JS,REST,Complex_Fetch,1.9730159992832341,1919,200
JS,GraphQL,Complex_Fetch,2.1708059994125506,1539,200
Python,REST,Complex_Fetch,3.233065000131319,1920,200
Python,GraphQL,Complex_Fetch,59.55917299979774,824,200
JS,REST,Simple_Fetch,2.1881680004298687,1127,200
JS,GraphQL,Simple_Fetch,1.7251109993594582,76,200
Python,REST,Simple_Fetch,3.5017390000575688,1128,200
Python,GraphQL,Simple_Fetch,2.8735020005115075,75,200
JS,REST,Complex_Fetch,1.6667419995428645,1127,200
JS,GraphQL,Complex_Fetch,2.9548339998655138,887,200
Python,REST,Complex_Fetch,3.3867230004034354,1128,200
Python,GraphQL,Complex_Fetch,59.10079399927781,1479,200
JS,REST,Simple_Fetch,2.9323019998628297,150,200
JS,GraphQL,Simple_Fetch,2.6311189994885353,69,200
Python,REST,Simple_Fetch,3.426166999815905,151,200
Python,GraphQL,Simple_Fetch,3.0408149996219436,74,200
JS,REST,Complex_Fetch,1.5762630000608624,150,200
JS,GraphQL,Complex_Fetch,1.9723850000445964,80,200
Python,REST,Complex_Fetch,3.355935999934445,151,200
Python,GraphQL,Complex_Fetch,61.83185999998386,1260,200
JS,REST,Simple_Fetch,2.0833019998462987,1554,200
JS,GraphQL,Simple_Fetch,1.7232569998668623,72,200
Python,REST,Simple_Fetch,3.4808399996109074,1555,200
Python,GraphQL,Simple_Fetch,2.9863030003980384,76,200
JS,REST,Complex_Fetch,1.7915450007421896,1554,200
JS,GraphQL,Complex_Fetch,1.916229000016756,1245,200
Python,REST,Complex_Fetch,3.3370199998898897,1555,200
Python,GraphQL,Complex_Fetch,60.66518500028906,1949,200
JS,REST,Simple_Fetch,1.4182559998516808,662,200
JS,GraphQL,Simple_Fetch,1.6807579995656852,75,200
Python,REST,Simple_Fetch,3.420555999582575,663,200
Python,GraphQL,Simple_Fetch,3.0864909995216294,78,200
JS,REST,Complex_Fetch,2.029191000474384,662,200
JS,GraphQL,Complex_Fetch,2.1996300001774216,501,200
Python,REST,Complex_Fetch,3.5445890007395064,663,200
Python,GraphQL,Complex_Fetch,59.625207000863156,1375,200
JS,REST,Simple_Fetch,1.4171040002111113,899,200
JS,GraphQL,Simple_Fetch,1.153100000010454,70,200
Python,REST,Simple_Fetch,3.015797999978531,900,200
Python,GraphQL,Simple_Fetch,2.73026399918308,81,200
JS,REST,Complex_Fetch,1.7891609995785984,899,200
JS,GraphQL,Complex_Fetch,2.227422000032675,692,200
Python,REST,Complex_Fetch,3.9377359998979955,900,200
Python,GraphQL,Complex_Fetch,59.39116799982003,1290,200
JS,REST,Simple_Fetch,1.77833100042335,157,200
JS,GraphQL,Simple_Fetch,1.3655580005433876,75,200
Python,REST,Simple_Fetch,3.6143500001344364,158,200
Python,GraphQL,Simple_Fetch,2.9847499999959837,81,200
JS,REST,Complex_Fetch,1.4337150005303556,157,200
JS,GraphQL,Complex_Fetch,1.7261830007555545,86,200
Python,REST,Complex_Fetch,3.253813999435806,158,200
Python,GraphQL,Complex_Fetch,62.91897600021912,664,200
JS,REST,Simple_Fetch,1.3290399992911262,655,200
JS,GraphQL,Simple_Fetch,1.1489019998407457,78,200
Python,REST,Simple_Fetch,3.7901590003457386,656,200
Python,GraphQL,Simple_Fetch,3.043470000193338,79,200
JS,REST,Complex_Fetch,1.3827290003973758,655,200
JS,GraphQL,Complex_Fetch,1.8192480001744116,507,200
Python,REST,Complex_Fetch,3.506287999698543,656,200
Python,GraphQL,Complex_Fetch,59.64972299989313,1760,200
JS,REST,Simple_Fetch,1.9425079999564332,1208,200
JS,GraphQL,Simple_Fetch,1.4991279995228979,76,200
Python,REST,Simple_Fetch,3.574155000023893,1209,200
Python,GraphQL,Simple_Fetch,2.783423999972001,75,200
JS,REST,Complex_Fetch,1.6895640001166612,1208,200
JS,GraphQL,Complex_Fetch,1.83054799981619,915,200
Python,REST,Complex_Fetch,3.2317229997715913,1209,200
Python,GraphQL,Complex_Fetch,58.659648999309866,502,200
JS,REST,Simple_Fetch,1.8918329997177352,452,200
JS,GraphQL,Simple_Fetch,1.4865439998175134,80,200
Python,REST,Simple_Fetch,3.1052360000103363,453,200
Python,GraphQL,Simple_Fetch,2.6626470007613534,76,200
JS,REST,Complex_Fetch,1.9700299999385606,452,200
JS,GraphQL,Complex_Fetch,1.948398999957135,329,200
Python,REST,Complex_Fetch,2.9880160000175238,453,200
Python,GraphQL,Complex_Fetch,60.6127370001559,955,200
JS,REST,Simple_Fetch,1.982363000024634,1350,200
JS,GraphQL,Simple_Fetch,2.1552570005951566,74,200
Python,REST,Simple_Fetch,3.2592640000075335,1351,200
Python,GraphQL,Simple_Fetch,2.9879269995944924,76,200
JS,REST,Complex_Fetch,1.6719909999665106,1350,200
JS,GraphQL,Complex_Fetch,2.663878999555891,1073,200
Python,REST,Complex_Fetch,3.149690000100236,1351,200
Python,GraphQL,Complex_Fetch,62.14277300023241,1326,200
JS,REST,Simple_Fetch,1.9974910001110402,2737,200
JS,GraphQL,Simple_Fetch,1.4184369993017754,83,200
Python,REST,Simple_Fetch,3.862524000396661,2738,200
Python,GraphQL,Simple_Fetch,4.002836999461579,75,200
JS,REST,Complex_Fetch,1.6008390002753004,2737,200
JS,GraphQL,Complex_Fetch,1.8267219993504114,2276,200
Python,REST,Complex_Fetch,3.4075120001944015,2738,200
Python,GraphQL,Complex_Fetch,58.59403599970392,1245,200
JS,REST,Simple_Fetch,1.474381000662106,1273,200
JS,GraphQL,Simple_Fetch,1.1847189998661634,76,200
Python,REST,Simple_Fetch,3.3309589998680167,1274,200
Python,GraphQL,Simple_Fetch,2.617211999677238,72,200
JS,REST,Complex_Fetch,1.533010999992257,1273,200
JS,GraphQL,Complex_Fetch,1.829556999837223,1018,200
Python,REST,Complex_Fetch,3.43575500028237,1274,200
Python,GraphQL,Complex_Fetch,59.50575299993943,468,200
JS,REST,Simple_Fetch,1.61744999968505,681,200
JS,GraphQL,Simple_Fetch,1.448373000130232,72,200
Python,REST,Simple_Fetch,3.3831959999588435,682,200
Python,GraphQL,Simple_Fetch,2.9230150003058952,84,200
JS,REST,Complex_Fetch,1.9590689998949529,681,200
JS,GraphQL,Complex_Fetch,1.9540500006769435,529,200
Python,REST,Complex_Fetch,3.212756999346311,682,200
Python,GraphQL,Complex_Fetch,64.06155700005911,2069,200
JS,REST,Simple_Fetch,1.8900999994002632,570,200
JS,GraphQL,Simple_Fetch,1.4149910002743127,76,200
Python,REST,Simple_Fetch,3.084616999331047,571,200
Python,GraphQL,Simple_Fetch,2.4787119991742657,72,200
JS,REST,Complex_Fetch,1.7740129997037002,570,200
JS,GraphQL,Complex_Fetch,2.2197270000106073,431,200
Python,REST,Complex_Fetch,3.14380899999378,571,200
Python,GraphQL,Complex_Fetch,60.201567000149225,83,200
JS,REST,Simple_Fetch,1.7416820001017186,1017,200
JS,GraphQL,Simple_Fetch,3.0284029999165796,84,200
Python,REST,Simple_Fetch,3.0368079997060704,1018,200
Python,GraphQL,Simple_Fetch,2.7711000002454966,73,200
JS,REST,Complex_Fetch,1.5858399992794148,1017,200
JS,GraphQL,Complex_Fetch,2.2910210000191,823,200
Python,REST,Complex_Fetch,3.041185999791196,1018,200
Python,GraphQL,Complex_Fetch,62.42982000003394,2209,200
JS,REST,Simple_Fetch,1.9939750000048662,912,200
JS,GraphQL,Simple_Fetch,2.7371270007279236,73,200
Python,REST,Simple_Fetch,3.1075309998414014,913,200
Python,GraphQL,Simple_Fetch,3.0471669997496065,79,200
JS,REST,Complex_Fetch,1.609755000572477,912,200
JS,GraphQL,Complex_Fetch,2.3145749992181663,710,200
Python,REST,Complex_Fetch,3.042959000595147,913,200
Python,GraphQL,Complex_Fetch,62.74346699956368,441,200
JS,REST,Simple_Fetch,1.7814670000007027,2035,200
JS,GraphQL,Simple_Fetch,1.4523100007863832,72,200
Python,REST,Simple_Fetch,3.608568000345258,2036,200
Python,GraphQL,Simple_Fetch,3.0600210002376116,73,200
JS,REST,Complex_Fetch,1.746622000609932,2035,200
JS,GraphQL,Complex_Fetch,2.1005640001021675,1629,200
Python,REST,Complex_Fetch,3.184063000844617,2036,200
Python,GraphQL,Complex_Fetch,60.44528299935337,1827,200
JS,REST,Simple_Fetch,1.585238999723515,2083,200
JS,GraphQL,Simple_Fetch,1.4058729993848829,70,200
Python,REST,Simple_Fetch,3.1305130005421233,2084,200
Python,GraphQL,Simple_Fetch,2.826302999892505,77,200
JS,REST,Complex_Fetch,1.7792629996620235,2083,200
JS,GraphQL,Complex_Fetch,1.9337520006956765,1670,200
Python,REST,Complex_Fetch,3.414494999560702,2084,200
Python,GraphQL,Complex_Fetch,60.46904800041375,2025,200
JS,REST,Simple_Fetch,1.5719439998065354,2553,200
JS,GraphQL,Simple_Fetch,1.3255419999040896,77,200
Python,REST,Simple_Fetch,3.2148510008482845,2554,200
Python,GraphQL,Simple_Fetch,2.8790619999199407,71,200
JS,REST,Complex_Fetch,1.4405280007849797,2553,200
JS,GraphQL,Complex_Fetch,1.8840190004993929,2052,200
Python,REST,Complex_Fetch,3.001741999469232,2554,200
Python,GraphQL,Complex_Fetch,64.66432600063854,82,200
JS,REST,Simple_Fetch,2.070778999950562,631,200
JS,GraphQL,Simple_Fetch,1.5842270004213788,82,200
Python,REST,Simple_Fetch,3.560469000149169,632,200
Python,GraphQL,Simple_Fetch,3.193711000676558,81,200
JS,REST,Complex_Fetch,2.063775999886275,631,200
JS,GraphQL,Complex_Fetch,1.9287220002297545,489,200
Python,REST,Complex_Fetch,3.5132899993186584,632,200
Python,GraphQL,Complex_Fetch,59.77983600041625,266,200
JS,REST,Simple_Fetch,1.6697170003681094,2178,200
JS,GraphQL,Simple_Fetch,1.2742569997499231,77,200
Python,REST,Simple_Fetch,4.059272999256791,2179,200
Python,GraphQL,Simple_Fetch,3.063757999370864,72,200
JS,REST,Complex_Fetch,2.0111170006202883,2178,200
JS,GraphQL,Complex_Fetch,2.091086999826075,1761,200
Python,REST,Complex_Fetch,3.3264710000366904,2179,200
Python,GraphQL,Complex_Fetch,62.28597999961494,1193,200
JS,REST,Simple_Fetch,1.9686579998960951,993,200
JS,GraphQL,Simple_Fetch,1.4583410002160235,78,200
Python,REST,Simple_Fetch,3.6075170000913204,994,200
Python,GraphQL,Simple_Fetch,3.331891000016185,80,200
JS,REST,Complex_Fetch,1.5857199996389681,993,200
JS,GraphQL,Complex_Fetch,1.8030569999609725,790,200
Python,REST,Complex_Fetch,3.335696999783977,994,200
Python,GraphQL,Complex_Fetch,59.48302100023284,1314,200
JS,REST,Simple_Fetch,1.6743060004955623,417,200
JS,GraphQL,Simple_Fetch,1.3477950005835737,75,200
Python,REST,Simple_Fetch,3.2421329997305293,418,200
Python,GraphQL,Simple_Fetch,2.907625999796437,75,200
JS,REST,Complex_Fetch,1.883567999357183,417,200
JS,GraphQL,Complex_Fetch,2.0047539992447128,320,200
Python,REST,Complex_Fetch,3.2844319994183024,418,200
Python,GraphQL,Complex_Fetch,62.324984000042605,1523,200
JS,REST,Simple_Fetch,1.6023510006561992,175,200
JS,GraphQL,Simple_Fetch,1.4064440001675393,72,200
Python,REST,Simple_Fetch,3.9167060003819643,176,200
Python,GraphQL,Simple_Fetch,3.0367879999175784,80,200
JS,REST,Complex_Fetch,2.0787530002053245,175,200
JS,GraphQL,Complex_Fetch,1.7862060003608349,83,200
Python,REST,Complex_Fetch,3.510465000545082,176,200
Python,GraphQL,Complex_Fetch,62.31616799959738,364,200
JS,REST,Simple_Fetch,2.0914180004183436,1213,200
JS,GraphQL,Simple_Fetch,1.7097720001402195,72,200
Python,REST,Simple_Fetch,3.1561109999529435,1214,200
Python,GraphQL,Simple_Fetch,2.9544240005634492,83,200
JS,REST,Complex_Fetch,1.626496000426414,1213,200
JS,GraphQL,Complex_Fetch,1.8975240000145277,970,200
Python,REST,Complex_Fetch,3.4741769995889626,1214,200
Python,GraphQL,Complex_Fetch,60.74543500017171,1820,200
JS,REST,Simple_Fetch,2.0967270002074656,177,200
JS,GraphQL,Simple_Fetch,1.5515969998887158,79,200
Python,REST,Simple_Fetch,3.1989819999580504,178,200
Python,GraphQL,Simple_Fetch,2.8339280006548506,73,200
JS,REST,Complex_Fetch,1.6332889999830513,177,200
JS,GraphQL,Complex_Fetch,2.0944629995938158,90,200
Python,REST,Complex_Fetch,2.9450259999066475,178,200
Python,GraphQL,Complex_Fetch,59.37768399962806,1357,200
JS,REST,Simple_Fetch,1.866034999693511,1881,200
JS,GraphQL,Simple_Fetch,2.5551460003043758,71,200
Python,REST,Simple_Fetch,2.9698729995288886,1882,200
Python,GraphQL,Simple_Fetch,2.911634000156482,76,200
JS,REST,Complex_Fetch,1.4972239996495773,1881,200
JS,GraphQL,Complex_Fetch,2.066790999379009,1549,200
Python,REST,Complex_Fetch,3.017893000105687,1882,200
Python,GraphQL,Complex_Fetch,58.87851900024543,1267,200
JS,REST,Simple_Fetch,1.6787940003268886,2135,200
JS,GraphQL,Simple_Fetch,1.365207000162627,79,200
Python,REST,Simple_Fetch,3.174696000314725,2136,200
Python,GraphQL,Simple_Fetch,3.693248000672611,78,200
JS,REST,Complex_Fetch,2.150888999494782,2135,200
JS,GraphQL,Complex_Fetch,1.9966190002378426,1738,200
Python,REST,Complex_Fetch,2.891735999583034,2136,200
Python,GraphQL,Complex_Fetch,63.25882300006924,795,200
JS,REST,Simple_Fetch,1.3175779995435732,1942,200
JS,GraphQL,Simple_Fetch,1.1510559997987002,73,200
Python,REST,Simple_Fetch,4.016694000711141,1943,200
Python,GraphQL,Simple_Fetch,2.9072249999444466,72,200
JS,REST,Complex_Fetch,2.0169680001345114,1942,200
JS,GraphQL,Complex_Fetch,2.0311949992901646,1564,200
Python,REST,Complex_Fetch,3.7909599996055476,1943,200
Python,GraphQL,Complex_Fetch,62.41868000051909,2144,200
JS,REST,Simple_Fetch,1.9247449999966193,777,200
JS,GraphQL,Simple_Fetch,1.409781000802468,75,200
Python,REST,Simple_Fetch,3.197008000825008,778,200
Python,GraphQL,Simple_Fetch,2.5671080002211966,77,200
JS,REST,Complex_Fetch,1.6482270002597943,777,200
JS,GraphQL,Complex_Fetch,2.293335999638657,579,200
Python,REST,Complex_Fetch,3.4651199994186754,778,200
Python,GraphQL,Complex_Fetch,59.060699999463395,1372,200
JS,REST,Simple_Fetch,2.0058170002812403,973,200
JS,GraphQL,Simple_Fetch,1.4731490000485792,82,200
Python,REST,Simple_Fetch,3.6112740008320543,974,200
Python,GraphQL,Simple_Fetch,2.6844580006581964,71,200
JS,REST,Complex_Fetch,1.9050079999942682,973,200
JS,GraphQL,Complex_Fetch,2.2571480003534816,781,200
Python,REST,Complex_Fetch,3.4825729999283794,974,200
Python,GraphQL,Complex_Fetch,58.85061600019981,1506,200
JS,REST,Simple_Fetch,1.7614689995752997,2737,200
JS,GraphQL,Simple_Fetch,1.5229829996314947,83,200
Python,REST,Simple_Fetch,3.365393999956723,2738,200
Python,GraphQL,Simple_Fetch,2.861990999917907,75,200
JS,REST,Complex_Fetch,1.4849610006422154,2737,200
JS,GraphQL,Complex_Fetch,1.9361060003575403,2276,200
Python,REST,Complex_Fetch,3.6379339999257354,2738,200
Python,GraphQL,Complex_Fetch,59.32802999996056,1245,200
JS,REST,Simple_Fetch,1.5801199997440563,159,200
JS,GraphQL,Simple_Fetch,1.3360630000534002,75,200
Python,REST,Simple_Fetch,3.5517729993443936,160,200
Python,GraphQL,Simple_Fetch,2.561698000135948,71,200
JS,REST,Complex_Fetch,1.8260200004078797,159,200
JS,GraphQL,Complex_Fetch,1.7830599999797414,86,200
Python,REST,Complex_Fetch,3.3167320007123635,160,200
Python,GraphQL,Complex_Fetch,58.95915899964166,560,200
JS,REST,Simple_Fetch,1.8537119995016837,675,200
JS,GraphQL,Simple_Fetch,1.5749300000607036,77,200
Python,REST,Simple_Fetch,3.5995919997731107,676,200
Python,GraphQL,Simple_Fetch,2.6539009995758533,78,200
JS,REST,Complex_Fetch,1.4507979994959896,675,200
JS,GraphQL,Complex_Fetch,1.7699449999781791,525,200
Python,REST,Complex_Fetch,3.1074509997779387,676,200
Python,GraphQL,Complex_Fetch,61.44607799978985,1792,200
JS,REST,Simple_Fetch,1.6056069998739986,1630,200
JS,GraphQL,Simple_Fetch,1.544884000395541,79,200
Python,REST,Simple_Fetch,3.9731020006001927,1631,200
Python,GraphQL,Simple_Fetch,3.467243999693892,73,200
JS,REST,Complex_Fetch,1.5328610006690724,1630,200
JS,GraphQL,Complex_Fetch,1.7178970001623384,1356,200
Python,REST,Complex_Fetch,3.557914000339224,1631,200
Python,GraphQL,Complex_Fetch,62.63864099946659,1267,200
JS,REST,Simple_Fetch,2.0115679999435088,1115,200
JS,GraphQL,Simple_Fetch,1.4985260004323209,78,200
Python,REST,Simple_Fetch,3.2779900002424256,1116,200
Python,GraphQL,Simple_Fetch,2.8487359995779116,77,200
JS,REST,Complex_Fetch,1.8048009997073677,1115,200
JS,GraphQL,Complex_Fetch,1.969680000001972,854,200
Python,REST,Complex_Fetch,3.0687079997733235,1116,200
Python,GraphQL,Complex_Fetch,60.73022699911235,1978,200
JS,REST,Simple_Fetch,1.9794979998550843,674,200
JS,GraphQL,Simple_Fetch,1.6502710004715482,73,200
Python,REST,Simple_Fetch,3.7823239999852376,675,200
Python,GraphQL,Simple_Fetch,2.854397000191966,74,200
JS,REST,Complex_Fetch,1.6289610002786503,674,200
JS,GraphQL,Complex_Fetch,2.0651280001402483,515,200
Python,REST,Complex_Fetch,3.239648000089801,675,200
Python,GraphQL,Complex_Fetch,61.625293000361125,1148,200
JS,REST,Simple_Fetch,1.5210390001811902,179,200
JS,GraphQL,Simple_Fetch,1.6538979998586,77,200
Python,REST,Simple_Fetch,3.013303999978234,180,200
Python,GraphQL,Simple_Fetch,3.1608910003342316,79,200
JS,REST,Complex_Fetch,2.025183000114339,179,200
JS,GraphQL,Complex_Fetch,3.1121089996304363,88,200
Python,REST,Complex_Fetch,3.2769480003480567,180,200
Python,GraphQL,Complex_Fetch,59.96029499965516,2198,200
JS,REST,Simple_Fetch,1.8309999995835824,1866,200
JS,GraphQL,Simple_Fetch,1.5772239994475967,68,200
Python,REST,Simple_Fetch,3.35488400014583,1867,200
Python,GraphQL,Simple_Fetch,2.721357000154967,73,200
JS,REST,Complex_Fetch,1.5587999996569124,1866,200
JS,GraphQL,Complex_Fetch,2.331606999177893,1536,200
Python,REST,Complex_Fetch,3.170146999764256,1867,200
Python,GraphQL,Complex_Fetch,59.80251999972097,1349,200
JS,REST,Simple_Fetch,1.9526480000422453,2743,200
JS,GraphQL,Simple_Fetch,2.11459999991348,75,200
Python,REST,Simple_Fetch,3.2109439998748712,2744,200
Python,GraphQL,Simple_Fetch,2.9351369994401466,77,200
JS,REST,Complex_Fetch,2.2529299994857865,2743,200
JS,GraphQL,Complex_Fetch,2.096847000757407,2240,200
Python,REST,Complex_Fetch,2.9829370005245437,2744,200
Python,GraphQL,Complex_Fetch,62.780287000350654,1604,200
JS,REST,Simple_Fetch,2.003322000746266,2104,200
JS,GraphQL,Simple_Fetch,1.1870930002260138,84,200
Python,REST,Simple_Fetch,3.5243909997006995,2105,200
Python,GraphQL,Simple_Fetch,2.9378930003076675,85,200
JS,REST,Complex_Fetch,2.0706479999716976,2104,200
JS,GraphQL,Complex_Fetch,2.151901000615908,1707,200
Python,REST,Complex_Fetch,3.8049969998610322,2105,200
Python,GraphQL,Complex_Fetch,59.82557300012559,1163,200
JS,REST,Simple_Fetch,1.812014000279305,182,200
JS,GraphQL,Simple_Fetch,1.7114150004999829,76,200
Python,REST,Simple_Fetch,3.6748519996763207,183,200
Python,GraphQL,Simple_Fetch,3.0006900005901116,73,200
JS,REST,Complex_Fetch,1.3515219998225803,182,200
JS,GraphQL,Complex_Fetch,1.7285880003328202,87,200
Python,REST,Complex_Fetch,3.3387829998900997,183,200
Python,GraphQL,Complex_Fetch,59.75529000079405,1121,200
JS,REST,Simple_Fetch,1.4572690006389166,2305,200
JS,GraphQL,Simple_Fetch,1.7362109992973274,77,200
Python,REST,Simple_Fetch,3.785019000133616,2306,200
Python,GraphQL,Simple_Fetch,2.7183420006622327,73,200
JS,REST,Complex_Fetch,1.4694720002808026,2305,200
JS,GraphQL,Complex_Fetch,2.0773900005224277,1850,200
Python,REST,Complex_Fetch,3.0846070003462955,2306,200
Python,GraphQL,Complex_Fetch,61.02794399976119,1913,200
JS,REST,Simple_Fetch,1.8600739995235926,2453,200
JS,GraphQL,Simple_Fetch,1.5803399992364575,79,200
Python,REST,Simple_Fetch,3.148155999951996,2454,200
Python,GraphQL,Simple_Fetch,2.7600100002018735,75,200
JS,REST,Complex_Fetch,1.2417859998095082,2453,200
JS,GraphQL,Complex_Fetch,1.6856880001796526,2028,200
Python,REST,Complex_Fetch,3.0713119995198213,2454,200
Python,GraphQL,Complex_Fetch,62.8497369998513,1352,200
JS,REST,Simple_Fetch,1.9311569994897582,959,200
JS,GraphQL,Simple_Fetch,1.5632680006092414,72,200
Python,REST,Simple_Fetch,3.2172159999390715,960,200
Python,GraphQL,Simple_Fetch,5.060217999925953,74,200
JS,REST,Complex_Fetch,1.577635000103328,959,200
JS,GraphQL,Complex_Fetch,1.757753000674711,699,200
Python,REST,Complex_Fetch,3.4761810002237326,960,200
Python,GraphQL,Complex_Fetch,60.898791999534296,1446,200
JS,REST,Simple_Fetch,2.391739999438869,1879,200
JS,GraphQL,Simple_Fetch,2.297643999554566,73,200
Python,REST,Simple_Fetch,3.840934000436391,1880,200
Python,GraphQL,Simple_Fetch,3.1675629998062504,72,200
JS,REST,Complex_Fetch,1.6057169996201992,1879,200
JS,GraphQL,Complex_Fetch,2.8958330003661104,1502,200
Python,REST,Complex_Fetch,3.098483000030683,1880,200
Python,GraphQL,Complex_Fetch,62.02143499922386,1982,200
JS,REST,Simple_Fetch,1.990679000300588,1193,200
JS,GraphQL,Simple_Fetch,1.9721329999811132,77,200
Python,REST,Simple_Fetch,3.594522999264882,1194,200
Python,GraphQL,Simple_Fetch,3.165619999890623,76,200
JS,REST,Complex_Fetch,1.730130000396457,1193,200
JS,GraphQL,Complex_Fetch,2.313032000529347,934,200
Python,REST,Complex_Fetch,3.7848790007046773,1194,200
Python,GraphQL,Complex_Fetch,65.30967399976362,87,200
JS,REST,Simple_Fetch,2.0804969999517198,1885,200
JS,GraphQL,Simple_Fetch,1.6616719994999585,81,200
Python,REST,Simple_Fetch,3.6622289999286295,1886,200
Python,GraphQL,Simple_Fetch,2.7627449999272358,79,200
